#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ブラキＸレジスト,0,2,9,1,10,99,53,93,4,-3,1,-1,1,速射,2,闘魂,3,回避性能,-2,底力,2,爆弾強化,2,砕竜の重殻,4,砕竜の重黒曜甲,3,砕竜の宝玉,2,重竜骨,2
バンギスＸメイル,0,1,9,1,11,99,106,148,0,0,-4,1,-4,攻撃,5,斬れ味,1,食事,4,腹減り,-2,,,恐暴竜の重牙,5,恐暴竜の剛鉤爪,4,恐暴竜の厚黒皮,5,雷狼竜の碧玉,1
バンギスＸレジスト,0,2,9,1,11,99,60,96,1,1,-3,2,-3,反動,2,攻撃,4,食事,4,腹減り,-2,,,恐暴竜の重牙,5,恐暴竜の剛鉤爪,4,恐暴竜の厚黒皮,5,雷狼竜の碧玉,1
ケイオスメイル,1,1,9,2,11,99,106,148,-5,4,-3,2,-3,属性解放,2,攻撃,3,運気,-2,重撃,1,属性会心,2,渾沌の竜鱗,3,二律を纏う乱翼,3,黒蝕竜の厚鱗,4,マボロシチョウ,3
ケイオスレジスト,1,2,9,2,11,99,60,96,-4,5,-2,3,-2,装填速度,2,攻撃,3,運気,-2,重撃,1,属性会心,2,渾沌の竜鱗,3,二律を纏う乱翼,3,黒蝕竜の厚鱗,4,マボロシチョウ,3
ネフィリムメイル,2,1,9,2,11,99,106,148,-5,4,-3,2,-3,属性解放,2,攻撃,3,運気,-2,重撃,1,属性会心,2,渾沌の竜鱗,3,二律を纏う乱翼,3,黒蝕竜の厚鱗,4,マボロシチョウ,3
ネフィリムレジスト,2,2,9,2,11,99,60,96,-4,5,-2,3,-2,装填速度,2,攻撃,3,運気,-2,重撃,1,属性会心,2,渾沌の竜鱗,3,二律を纏う乱翼,3,黒蝕竜の厚鱗,4,マボロシチョウ,3
ガルルガＸメイル,0,1,9,2,10,99,95,142,3,-4,3,-4,1,剣術,-1,達人,2,聴覚保護,5,斬れ味,2,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,4,黒狼鳥の剛翼,4,ランポスの剛爪,2
ガルルガＸレジスト,0,2,9,2,10,99,52,92,4,-3,4,-3,2,達人,2,聴覚保護,5,スタミナ,-1,貫通弾強化,2,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,4,黒狼鳥の剛翼,4,ランポスの剛爪,2
モノブロＸメイル,0,1,9,1,10,99,96,143,0,2,-3,-4,2,属性解放,1,達人,2,底力,5,千里眼,2,加護,-2,一角竜の重殻,4,堅牢な真紅の角,1,一角竜の重甲,3,モノブロスハート,2
モノブロＸレジスト,0,2,9,1,10,99,52,92,1,3,-2,-3,3,属性解放,1,達人,2,底力,5,千里眼,2,加護,-2,一角竜の重殻,4,堅牢な真紅の角,1,一角竜の重甲,3,モノブロスハート,2
モノデビルメイル,0,1,9,1,10,99,100,145,0,2,-3,-4,2,匠,2,達人,2,底力,3,体術,3,加護,-2,白一角竜の重甲,3,白一角竜の重殻,2,堅牢な白銀の角,2,モノブロスハート,1
モノデビルレジスト,0,2,9,1,10,99,55,94,1,3,-2,-3,3,達人,2,底力,3,装填数,2,体術,3,加護,-2,白一角竜の重甲,3,白一角竜の重殻,2,堅牢な白銀の角,2,モノブロスハート,1
ゴアＸメイル,0,1,9,1,10,99,95,142,-5,3,-3,2,-2,細菌学,2,闘魂,2,属性攻撃,3,火耐性,-2,狂撃耐性,3,黒蝕竜の重殻,2,黒蝕竜の暗黒翼,2,黒蝕竜の厚鱗,3,翼蛇竜の特上皮,5
ゴアＸレジスト,0,2,9,1,10,99,52,92,-4,4,-2,3,-1,細菌学,2,闘魂,2,属性攻撃,3,火耐性,-2,狂撃耐性,3,黒蝕竜の重殻,2,黒蝕竜の暗黒翼,2,黒蝕竜の厚鱗,3,翼蛇竜の特上皮,5
ナルガＸメイル,0,1,9,1,10,99,91,140,-2,1,-4,1,1,痛撃,2,回避性能,3,スタミナ,-2,回避距離,2,気配,2,迅竜の豪黒毛,2,迅竜の天鱗,1,真珠色の艶皮,6,,
ナルガＸレジスト,0,2,9,1,10,99,50,91,-1,2,-3,2,2,痛撃,2,回避性能,3,スタミナ,-2,回避距離,2,気配,2,迅竜の豪黒毛,2,迅竜の天鱗,1,真珠色の艶皮,6,,
ラギアＸメイル,0,1,9,1,10,99,93,142,-5,1,3,-1,-1,属性解放,1,痛撃,2,特殊攻撃,-2,溜め短縮,2,加護,4,海竜の厚鱗,4,海竜の雷電殻,2,海竜の蒼天鱗,1,水蛇竜の重殻,2
ラギアＸレジスト,0,2,9,2,10,99,51,92,-4,2,4,0,0,属性解放,3,痛撃,1,特殊攻撃,-2,溜め短縮,1,加護,4,海竜の厚鱗,4,海竜の雷電殻,2,海竜の蒼天鱗,1,水蛇竜の重殻,2
ドボルＸメイル,0,1,9,2,10,99,96,143,-4,2,1,-2,1,抜刀減気,1,攻撃,1,達人,-2,減気攻撃,1,逆境,1,尾槌竜の剛角,2,重竜骨,2,極上の毛皮,4,ドボルストーン,1
ドボルＸレジスト,0,2,9,2,10,99,52,92,-3,3,2,-1,2,攻撃,1,達人,-2,溜め短縮,1,減気攻撃,1,逆境,1,尾槌竜の剛角,2,重竜骨,2,極上の毛皮,4,ドボルストーン,1
ラヴァＸメイル,0,1,9,2,10,99,98,145,2,-3,0,0,1,盾持,2,回復速度,3,気配,-2,燃鱗,2,,,溶岩竜の厚鱗,2,溶岩竜の特上ビレ,3,業炎袋,2,,
ラヴァＸレジスト,0,2,9,2,10,99,54,94,3,-2,1,1,2,盾持,2,回復速度,3,気配,-2,燃鱗,2,,,溶岩竜の厚鱗,2,溶岩竜の特上ビレ,3,業炎袋,2,,
アーティアＸメイル,0,1,9,2,10,99,92,141,0,-3,-3,2,3,属性解放,1,抜刀会心,3,ガード強化,4,気力回復,1,,,歪んだ破片,5,コスモライト鉱石,2,太古の破片,2,ノヴァクリスタル,6
アーティアＸレジスト,0,2,9,2,10,99,50,91,1,-2,-2,3,4,反動,3,速射,3,装填数,1,精密射撃,2,,,歪んだ破片,5,コスモライト鉱石,2,太古の破片,2,ノヴァクリスタル,6
ホークＸスーツ,1,1,9,3,11,99,106,148,2,-1,1,0,2,採取,1,納刀,4,指揮,1,腹減り,-3,,,旅団チケットＧ,1,オトモチケット,2,ドスクワアゲハ,3,星石の結晶,2
ホークＸベスト,1,2,9,3,11,99,60,96,3,0,2,1,3,採取,1,納刀,4,指揮,1,腹減り,-3,,,旅団チケットＧ,1,オトモチケット,2,ドスクワアゲハ,3,星石の結晶,2
エコールＸスーツ,2,1,9,3,11,99,106,148,2,-1,1,0,2,採取,1,納刀,4,指揮,1,腹減り,-3,,,旅団チケットＧ,1,オトモチケット,2,ドスクワアゲハ,3,星石の結晶,2
エコールＸベスト,2,2,9,3,11,99,60,96,3,0,2,1,3,採取,1,納刀,4,指揮,1,腹減り,-3,,,旅団チケットＧ,1,オトモチケット,2,ドスクワアゲハ,3,星石の結晶,2
エースメイル,1,1,9,2,10,99,92,141,3,0,0,0,2,潔癖,4,斬れ味,1,裂傷,-2,,,,,筆頭チケット,1,火竜の逆鱗,1,骸蜘蛛の重鋏角,3,古龍の血,2
エースレジスト,1,2,9,2,10,99,50,91,4,1,1,1,3,潔癖,4,速射,1,裂傷,-2,,,,,筆頭チケット,1,火竜の逆鱗,1,骸蜘蛛の重鋏角,3,古龍の血,2
クイーンメイル,2,1,9,2,10,99,92,141,3,0,0,0,2,潔癖,4,斬れ味,1,裂傷,-2,,,,,筆頭チケット,1,火竜の逆鱗,1,骸蜘蛛の重鋏角,3,古龍の血,2
クイーンレジスト,2,2,9,2,10,99,50,91,4,1,1,1,3,潔癖,4,速射,1,裂傷,-2,,,,,筆頭チケット,1,火竜の逆鱗,1,骸蜘蛛の重鋏角,3,古龍の血,2
ガーディアンＺスーツ,1,1,9,2,10,99,96,143,0,0,0,0,0,底力,-3,高速設置,1,乗り,3,節食,3,,,メランジェ鉱石,3,タツジンコインＧ,3,飛竜のコインＧ,5,,
ガーディアンＺベスト,1,2,9,2,10,99,53,93,1,1,1,1,1,底力,-3,高速設置,1,乗り,3,節食,3,,,メランジェ鉱石,3,タツジンコインＧ,3,飛竜のコインＧ,5,,
ヘルパーＺベスト,2,1,9,2,10,99,96,143,0,0,0,0,0,底力,-3,高速設置,1,乗り,3,節食,3,,,メランジェ鉱石,3,タツジンコインＧ,3,飛竜のコインＧ,5,,
ヒーラーＺベスト,2,2,9,2,10,99,53,93,1,1,1,1,1,底力,-3,高速設置,1,乗り,3,節食,3,,,メランジェ鉱石,3,タツジンコインＧ,3,飛竜のコインＧ,5,,
Ｇ・ナイトＸスーツ,1,1,9,2,12,99,110,150,0,0,0,0,0,剥ぎ取り,2,広域,4,気配,-1,,,,,コスモライト鉱石,5,デンセツコインＧ,3,獣竜のコインＧ,5,,
Ｇ・ナイトＸベスト,1,2,9,2,12,99,64,97,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-1,,,,,コスモライト鉱石,5,デンセツコインＧ,3,獣竜のコインＧ,5,,
メイドＸスーツ,2,1,9,2,12,99,110,150,0,0,0,0,0,剥ぎ取り,2,広域,4,気配,-1,,,,,コスモライト鉱石,5,デンセツコインＧ,3,獣竜のコインＧ,5,,
プライベートＸベスト,2,2,9,2,12,99,64,97,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-1,,,,,コスモライト鉱石,5,デンセツコインＧ,3,獣竜のコインＧ,5,,
アークＸメイル,1,1,10,2,11,99,109,151,-4,4,0,3,-6,匠,2,本気,2,火耐性,-2,狂撃耐性,2,祈願,2,天廻龍の厚鱗,3,天廻龍の光虹翼,2,天廻龍の重殻,4,メランジェ鉱石,3
アークＸレジスト,1,2,10,1,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,2,火耐性,-2,狂撃耐性,2,祈願,2,天廻龍の厚鱗,3,天廻龍の光虹翼,2,天廻龍の重殻,4,メランジェ鉱石,3
フィリアＸメイル,2,1,10,2,11,99,109,151,-4,4,0,3,-6,匠,2,本気,2,火耐性,-2,狂撃耐性,2,祈願,2,天廻龍の厚鱗,3,天廻龍の光虹翼,2,天廻龍の重殻,4,メランジェ鉱石,3
フィリアＸレジスト,2,2,10,1,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,2,火耐性,-2,狂撃耐性,2,祈願,2,天廻龍の厚鱗,3,天廻龍の光虹翼,2,天廻龍の重殻,4,メランジェ鉱石,3
斉天ノ衣・真,0,1,10,0,11,99,106,148,2,1,3,-6,2,本気,5,闘魂,2,スタミナ,-2,雷属性攻撃,4,,,金獅子の剛角,1,黄金の煌毛,1,金獅子の黒荒毛,4,鋼龍の宝玉,1
仙師ノ衣・真,0,2,10,0,11,99,60,96,3,2,4,-5,3,装填速度,3,本気,4,闘魂,2,スタミナ,-2,雷属性攻撃,4,金獅子の剛角,1,黄金の煌毛,1,金獅子の黒荒毛,4,鋼龍の宝玉,1
怒天ノ衣・真,0,1,10,3,11,99,108,150,2,1,4,-7,2,刀匠,1,本気,2,スタミナ,-2,属性攻撃,2,,,金獅子の怒髪天,3,ラージャンハート,1,金獅子の重牙,2,堅牢な白銀の角,3
心滅ノ衣・真,0,2,10,3,11,99,62,98,3,2,5,-6,3,射手,1,本気,2,スタミナ,-2,属性攻撃,2,,,金獅子の怒髪天,3,ラージャンハート,1,金獅子の重牙,2,堅牢な白銀の角,3
クシャナＸディール,0,1,10,2,11,99,109,151,-2,2,-5,5,-6,匠,1,回避性能,4,溜め短縮,1,耐暑,4,毒,-2,鋼龍の重殻,4,鋼龍の剛翼,2,エルトライト鉱石,4,古龍の血,5
クシャナＸバダル,0,2,10,2,11,99,63,98,-1,3,-4,6,-5,回避性能,4,溜め短縮,1,装填数,1,耐暑,4,毒,-2,鋼龍の重殻,4,鋼龍の剛翼,2,エルトライト鉱石,4,古龍の血,5
クジュラディール,0,1,10,1,12,99,116,152,3,-6,2,6,-5,斬れ味,4,回避距離,2,無傷,1,体術,2,毒,-2,錆鋼の龍殻,4,暴風の破翼,2,エルトライト鉱石,4,太古龍骨,5
クジュラバダル,0,2,10,1,12,99,69,98,4,-5,3,7,-4,反動,3,回避距離,2,無傷,1,体術,2,毒,-2,錆鋼の龍殻,4,暴風の破翼,2,エルトライト鉱石,4,太古龍骨,5
カイザーＸメイル,0,1,10,2,11,99,109,151,4,-6,1,-2,-2,居合,3,匠,3,攻撃,1,耐寒,-3,,,炎王龍の重殻,4,炎龍の塵粉,2,真紅蓮石,3,炎龍の宝玉,1
カイザーＸレジスト,0,2,10,2,11,99,63,98,5,-5,2,-1,-1,剛撃,3,装填速度,1,攻撃,1,装填数,3,耐寒,-3,炎王龍の重殻,4,炎龍の塵粉,2,真紅蓮石,3,炎龍の宝玉,1
ミヅハ真【胸当て】,0,1,10,1,11,99,109,151,-4,3,0,4,-1,聴覚保護,1,特殊攻撃,2,風圧,4,耐暑,-2,特殊会心,4,霞龍の特上皮,4,霞龍の剛翼,3,太古龍骨,3,,
トヨタマ真【胸当て】,0,2,10,1,11,99,63,98,-3,4,1,5,0,聴覚保護,1,特殊攻撃,2,風圧,4,耐暑,-2,特殊会心,4,霞龍の特上皮,4,霞龍の剛翼,3,太古龍骨,3,,
残陽・真【胴当て】,1,1,10,1,11,99,107,149,3,2,-4,3,-4,抜刀会心,1,不動,1,達人,5,砲術,3,底力,-2,豪山龍の重岩殻,6,豪龍岩,6,古龍の血,3,メランジェ鉱石,2
東雲・真【胴当て】,1,2,10,2,11,99,61,97,4,3,-3,4,-3,装填速度,-2,速射,1,不動,1,達人,2,貫通弾強化,3,豪山龍の重岩殻,6,豪龍岩,6,古龍の血,3,メランジェ鉱石,2
常磐・真【胸当て】,2,1,10,1,11,99,107,149,3,2,-4,3,-4,抜刀会心,1,不動,1,達人,5,砲術,3,底力,-2,豪山龍の重岩殻,6,豪龍岩,6,古龍の血,3,メランジェ鉱石,2
八千代・真【胸当て】,2,2,10,2,11,99,61,97,4,3,-3,4,-3,装填速度,-2,速射,1,不動,1,達人,2,貫通弾強化,3,豪山龍の重岩殻,6,豪龍岩,6,古龍の血,3,メランジェ鉱石,2
ゴグメイル,0,1,10,1,12,99,110,152,-4,3,0,3,-7,達人,4,砲術,2,研ぎ師,-1,秘伝,2,,,巨戟龍の塞鱗,3,戦火の龍神玉,1,超重質龍骨油,5,真紅蓮石,3
マゴグレジスト,0,2,10,1,12,99,64,98,-3,4,1,4,-6,装填速度,-3,通常弾強化,2,通常弾追加,4,射法,3,秘伝,2,巨戟龍の塞鱗,3,戦火の龍神玉,1,超重質龍骨油,5,真紅蓮石,3
リベリオンＺメイル,0,1,10,2,12,99,112,152,3,3,-2,-2,-3,状態耐性,2,属性解放,4,達人,-3,,,,,蛇帝龍の厚鋼皮,5,蛇帝龍の重胸殻,3,蛇帝龍の厚剣鱗,2,鋼龍の重殻,6
ライオットＺレジスト,0,2,10,2,12,99,65,98,4,4,-1,-1,-2,状態耐性,2,属性解放,4,達人,-3,,,,,蛇帝龍の厚鋼皮,5,蛇帝龍の重胸殻,3,蛇帝龍の厚剣鱗,2,鋼龍の重殻,6
アカムトＸウルンテ,0,1,10,2,12,99,110,150,4,0,-3,2,-5,匠,2,達人,4,聴覚保護,2,斬れ味,-2,,,覇竜の極大牙,3,覇竜の重棘,2,覇竜の厚鱗,4,火竜の天鱗,1
アカムトＸウルンペ,0,2,10,2,12,99,64,97,5,1,-2,3,-4,装填速度,-2,達人,4,聴覚保護,1,装填数,2,,,覇竜の極大牙,3,覇竜の重棘,2,覇竜の厚鱗,4,火竜の天鱗,1
ウカムルＸウルンテ,0,1,10,2,11,99,106,148,-5,0,-3,4,-2,剣術,2,匠,2,加護,-3,剛腕,4,,,崩竜の剛ビレ,5,崩竜の重削顎,3,崩竜の重殻,5,身も凍るクチバシ,2
ウカムルＸウルンペ,0,2,10,2,11,99,60,96,-4,1,-2,5,-1,装填速度,2,装填数,2,加護,-3,剛腕,4,,,崩竜の剛ビレ,5,崩竜の重削顎,3,崩竜の重殻,5,身も凍るクチバシ,2
グリードＺメイル,0,1,10,1,11,99,108,150,-1,-1,-3,-1,-1,攻撃,5,斬れ味,3,食事,3,腹減り,-2,,,血戦の漆黒皮,5,恐暴竜の剛鉤爪,4,恐暴竜の重牙,2,大竜玉,1
グリードＺレジスト,0,2,10,1,11,99,62,98,0,0,-2,0,0,反動,3,攻撃,5,食事,3,腹減り,-2,,,血戦の漆黒皮,5,恐暴竜の剛鉤爪,4,恐暴竜の重牙,2,大竜玉,1
エクスゼロＺメイル,0,1,10,1,12,99,116,152,3,-5,2,-3,1,聴覚保護,3,研ぎ師,-2,減気攻撃,4,食事,3,,,大轟竜の剛爆爪,4,大轟竜の重殻,6,轟竜のアギト,2,覇導玉,1
エクスゼロＺレジスト,0,2,10,1,12,99,69,98,4,-4,3,-2,2,反動,-2,聴覚保護,3,減気攻撃,4,食事,4,,,大轟竜の剛爆爪,4,大轟竜の重殻,6,轟竜のアギト,2,覇導玉,1
ブラキウムメイル,0,1,10,3,12,99,116,152,4,-3,0,-3,0,闘魂,2,底力,1,乗り,-2,剛腕,2,,,砕竜の弾頭殻,4,砕竜の重黒曜甲,3,重竜骨,6,光る粘菌,6
ブラキウムレジスト,0,2,10,3,12,99,69,98,5,-2,1,-2,1,闘魂,2,底力,1,乗り,-2,剛腕,2,,,砕竜の弾頭殻,4,砕竜の重黒曜甲,3,重竜骨,6,光る粘菌,6
ラースハイド,0,1,10,0,12,99,120,156,2,-1,1,-3,-4,怒,1,攻撃,4,防御,-3,斬術,2,,,黒龍の紅焔角,2,黒龍の紅焔殻,5,黒龍の紅焔鱗,4,黒鎧竜の天殻,1
ラーススキン,0,2,10,0,12,99,72,101,3,0,2,-2,-5,怒,1,攻撃,4,防御,-3,裏稼業,2,,,黒龍の紅焔角,2,黒龍の紅焔殻,5,黒龍の紅焔鱗,4,黒鎧竜の天殻,1
キリンＸベスト,0,1,10,1,11,99,98,145,-3,-3,5,-1,3,潔癖,3,属性解放,2,属性耐性,1,運気,-2,属性攻撃,1,キリンの特上皮,4,キリンの上皮,3,白銀のたてがみ,5,ピュアクリスタル,1
キリンＸケープ,0,2,10,1,11,99,54,94,-2,-2,6,0,4,潔癖,2,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,キリンの特上皮,4,キリンの上皮,3,白銀のたてがみ,5,ピュアクリスタル,1
キリンＺベスト,0,1,10,3,11,99,99,146,-3,-3,-1,6,3,属性耐性,2,運気,-2,氷属性攻撃,1,属性攻撃,1,,,キリンの靭霜尾,3,キリンの特上皮,6,古龍の血,5,堅牢な白銀の角,1
キリンＺケープ,0,2,10,3,11,99,55,95,-2,-2,0,7,4,属性耐性,2,運気,-2,氷属性攻撃,1,属性攻撃,1,,,キリンの靭霜尾,3,キリンの特上皮,6,古龍の血,5,堅牢な白銀の角,1
夜叉・真【羽衣】,0,1,10,2,11,99,110,152,2,2,0,-2,-2,剣術,2,属性耐性,1,底力,-2,根性,3,加護,2,太古の龍苔,2,太古の龍木,1,太古龍骨,5,,
修羅・真【羽衣】,0,2,10,2,11,99,64,99,3,4,2,-1,-1,属性耐性,1,底力,-2,根性,3,装填数,2,加護,2,太古の龍苔,2,太古の龍木,1,太古龍骨,5,,
大和・真【胴当て】,1,1,10,1,11,99,108,150,3,1,0,-4,-4,居合,2,匠,1,達人,4,底力,-2,溜め短縮,1,神々しい龍牙,2,峯山龍の重岩殻,4,古龍の大宝玉,1,,
陸奥・真【胴当て】,1,2,10,1,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,2,装填数,1,貫通弾強化,2,神々しい龍牙,2,峯山龍の重岩殻,4,古龍の大宝玉,1,,
日向・真【胸当て】,2,1,10,1,11,99,108,150,3,1,0,-4,-4,居合,2,匠,1,達人,4,底力,-2,溜め短縮,1,神々しい龍牙,2,峯山龍の重岩殻,4,古龍の大宝玉,1,,
天城・真【胸当て】,2,2,10,1,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,2,装填数,1,貫通弾強化,2,神々しい龍牙,2,峯山龍の重岩殻,4,古龍の大宝玉,1,,
エンプレスＸメイル,0,1,10,1,11,99,110,152,4,-2,1,-6,-2,属性解放,1,達人,4,ガード性能,2,耐寒,-3,職工,2,炎妃龍の重殻,2,獄炎の厚龍鱗,6,炎王龍の剛角,1,炎龍の宝玉,1
エンプレスＸレジスト,0,2,10,1,11,99,64,99,5,-1,2,-5,-1,属性解放,1,達人,4,ガード強化,2,耐寒,-3,職工,2,炎妃龍の重殻,2,獄炎の厚龍鱗,6,炎王龍の剛角,1,炎龍の宝玉,1
ヘリオスＸメイル,1,1,10,2,11,99,108,150,0,3,-2,1,-5,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,,,大海龍の鱗,2,大海龍の鎧毛,1,特濃重甲エキス,1,,
ヘリオスＸレジスト,1,2,10,2,11,99,62,98,1,4,-1,2,-4,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,,,大海龍の鱗,2,大海龍の鎧毛,1,特濃重甲エキス,1,,
セレネＸメイル,2,1,10,2,11,99,108,150,0,3,-2,1,-5,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,,,大海龍の鱗,2,大海龍の鎧毛,1,特濃重甲エキス,1,,
セレネＸレジスト,2,2,10,2,11,99,62,98,1,4,-1,2,-4,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,,,大海龍の鱗,2,大海龍の鎧毛,1,特濃重甲エキス,1,,
EX暁丸【胴当て】,1,1,10,1,12,99,116,152,-2,2,0,2,-4,頑強,4,スタミナ,-2,加護,3,斬術,1,,,老山龍の重殻,5,老山龍の厚鱗,2,轟竜の天鱗,1,,
EX曙丸【胴当て】,1,2,10,1,12,99,69,98,-1,3,1,3,-3,頑強,4,スタミナ,-2,加護,3,裏稼業,2,,,老山龍の重殻,5,老山龍の厚鱗,2,轟竜の天鱗,1,,
EX凛【胸当て】,2,1,10,1,12,99,116,152,-2,2,0,2,-4,頑強,4,スタミナ,-2,加護,3,斬術,1,,,老山龍の重殻,5,老山龍の厚鱗,2,轟竜の天鱗,1,,
EX艶【胸当て】,2,2,10,1,12,99,69,98,-1,3,1,3,-3,頑強,4,スタミナ,-2,加護,3,裏稼業,2,,,老山龍の重殻,5,老山龍の厚鱗,2,轟竜の天鱗,1,,
荒天【衣】,0,1,10,0,12,99,112,152,-3,4,0,0,-5,匠,4,本気,2,水属性攻撃,4,食事,-2,属性会心,1,嵐龍の堅殻,5,嵐龍の飛膜,1,天空の龍玉,1,大地を穿つ剛角,1
蒼天【衣】,0,2,10,0,12,99,65,98,-2,5,0,0,-4,本気,3,装填数,4,水属性攻撃,3,食事,-2,属性会心,1,嵐龍の堅殻,5,嵐龍の飛膜,1,天空の龍玉,1,大地を穿つ剛角,1
ミラアルマハイド,0,1,10,3,12,99,116,152,4,0,-3,1,-7,本気,3,不動,1,攻撃,3,スタミナ,-1,,,煉黒龍の黒鱗,5,煉黒龍の灼熱核,2,いにしえの巨龍骨,3,砕竜の天殻,1
ミラアルマスキン,0,2,10,3,12,99,69,98,5,1,-2,2,-6,本気,3,不動,1,攻撃,3,スタミナ,-1,,,煉黒龍の黒鱗,5,煉黒龍の灼熱核,2,いにしえの巨龍骨,3,砕竜の天殻,1
EXエスカドラソウル,0,1,10,2,12,99,112,152,-3,-2,3,3,-2,属性耐性,2,回避距離,1,気絶,-2,秘伝,2,,,煌黒龍の天鱗,5,煌黒龍の凶爪,2,砕竜の天殻,1,砕竜の重黒曜甲,6
EXエスカドラゼーレ,0,2,10,2,12,99,65,98,-2,-1,4,4,-1,属性耐性,1,回避距離,1,気絶,-2,射法,3,,,煌黒龍の天鱗,5,煌黒龍の凶爪,2,砕竜の天殻,1,砕竜の重黒曜甲,6
MHB金ロゴジャケット,0,1,10,0,9,99,70,147,0,0,0,0,0,本気,15,,,,,,,,,モンハン部会報誌,3,金火竜の上鱗,2,白猿狐の豪剛毛,6,白猿狐の地獄耳,3
MHB銀ロゴジャージ,0,2,10,0,9,99,36,88,0,0,0,0,0,本気,15,,,,,,,,,モンハン部会報誌,3,銀火竜の上鱗,2,白猿狐の豪剛毛,6,白猿狐の地獄耳,3
スターナイトメイル,0,1,10,1,11,99,100,151,1,1,1,1,1,匠,1,闘魂,2,乗り,4,斬術,3,,,スタジオＳパス,1,大長老チケットＳ,2,千刃竜の斬刃鱗,6,千刃竜の破刃,4
スターナイトレジスト,0,2,10,0,11,99,55,97,2,2,2,2,2,闘魂,2,無傷,2,装填数,3,乗り,3,,,スタジオＳパス,1,大長老チケットＳ,2,千刃竜の斬刃鱗,6,千刃竜の破刃,4
反逆王Ｊスーツ,0,1,10,0,11,99,100,151,-4,-4,-4,-4,-4,強欲,3,剥ぎ取り,2,回復量,-4,秘伝,2,,,反逆Ｊチケット,1,炎龍の剛爪,4,炎王龍の重殻,4,古龍の大宝玉,1
反逆王Ｊベスト,0,2,10,0,11,99,55,97,-3,-3,-3,-3,-3,強欲,3,剥ぎ取り,2,回復量,-4,射法,2,,,反逆Ｊチケット,1,炎龍の剛爪,4,炎王龍の重殻,4,古龍の大宝玉,1
王者のボディ,0,1,10,0,11,99,88,152,-2,-2,-2,-2,4,不動,4,重撃,2,属性攻撃,-2,体術,2,剛腕,1,刃牙道の証,1,黄金の煌毛,1,金獅子の剛角,2,金獅子の剛爪,3
強者のボディ,0,2,10,0,11,99,47,100,-1,-1,-1,-1,5,不動,4,重撃,2,属性攻撃,-2,体術,2,剛腕,1,刃牙道の証,1,黄金の煌毛,1,金獅子の剛角,2,金獅子の剛爪,3
バリアスーツアーマー,1,1,10,3,11,99,116,152,3,3,3,3,-4,状態耐性,3,不動,2,腹減り,-3,,,,,モジュール機能,1,エルトライト鉱石,10,骸蜘蛛の重殻,6,骸蜘蛛の重鋏角,3
バリアスーツバリアー,1,2,10,3,11,99,69,100,4,4,4,4,-3,状態耐性,3,不動,2,腹減り,-3,,,,,モジュール機能,1,エルトライト鉱石,10,骸蜘蛛の重殻,6,骸蜘蛛の重鋏角,3
ゼロスーツボディ,2,1,10,3,11,99,88,142,3,3,3,3,-4,回避術,2,防御,-3,気力回復,3,,,,,モジュール機能,1,コスモライト鉱石,4,骸蜘蛛の重殻,6,骸蜘蛛の重鋏角,3
ゼロスーツウェア,2,2,10,3,11,99,47,92,4,4,4,4,-3,回避術,2,防御,-3,気力回復,3,,,,,モジュール機能,1,コスモライト鉱石,4,骸蜘蛛の重殻,6,骸蜘蛛の重鋏角,3
Ｇ・ルナＺメイル,0,1,10,2,11,99,108,150,2,-4,-7,0,4,運気,3,捕獲,3,重撃,1,雷耐性,-2,加護,2,金火竜の厚鱗,5,大竜玉,1,雌火竜の紅玉,2,コスモライト鉱石,4
Ｇ・ルナＺレジスト,0,2,10,2,11,99,62,98,3,-3,-6,1,5,運気,3,捕獲,3,重撃,1,雷耐性,-2,加護,1,金火竜の厚鱗,5,大竜玉,1,雌火竜の紅玉,2,コスモライト鉱石,4
Ｓ・ソルＺメイル,0,1,10,3,11,99,108,150,2,-7,-4,0,4,痛撃,1,達人,3,斬れ味,2,回復量,-2,,,銀火竜の重殻,5,銀火竜の厚鱗,6,火竜の剛翼,3,重竜骨,3
