#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ブラキＸキャップ,0,0,9,2,10,99,53,93,4,-3,1,-1,1,速射,1,闘魂,2,回避性能,-2,底力,4,爆弾強化,2,砕竜の重黒曜甲,3,砕竜の重頭殻,2,光る粘菌,3,真紅蓮石,4
バンギスＸヘルム,0,0,9,1,11,99,106,148,0,0,-4,1,-4,匠,3,攻撃,5,斬れ味,1,食事,4,腹減り,-2,恐暴竜の厚黒皮,4,恐暴竜の頭殻,2,太古龍骨,3,カワズの大殿油,1
バンギスＸキャップ,0,0,9,1,11,99,60,96,1,1,-3,2,-3,反動,1,攻撃,6,装填数,3,食事,3,腹減り,-2,恐暴竜の厚黒皮,4,恐暴竜の頭殻,2,太古龍骨,3,カワズの大殿油,1
ケイオスヘルム,1,0,9,1,11,99,106,148,-5,4,-3,2,-6,属性解放,3,攻撃,1,運気,-2,重撃,3,属性会心,4,相克の変異角,2,渾沌の竜鱗,4,黒蝕竜の厚鱗,4,大竜玉,1
ケイオスキャップ,1,0,9,1,11,99,60,96,-4,5,-2,3,-5,装填速度,3,攻撃,1,運気,-2,重撃,3,属性会心,4,相克の変異角,2,渾沌の竜鱗,4,黒蝕竜の厚鱗,4,大竜玉,1
ネフィリムヘルム,2,0,9,1,11,99,106,148,-5,4,-3,2,-6,属性解放,3,攻撃,1,運気,-2,重撃,3,属性会心,4,相克の変異角,2,渾沌の竜鱗,4,黒蝕竜の厚鱗,4,大竜玉,1
ネフィリムキャップ,2,0,9,1,11,99,60,96,-4,5,-2,3,-5,装填速度,3,攻撃,1,運気,-2,重撃,3,属性会心,4,相克の変異角,2,渾沌の竜鱗,4,黒蝕竜の厚鱗,4,大竜玉,1
ガルルガＸヘルム,0,0,9,1,10,99,95,142,3,-4,3,-4,1,達人,4,聴覚保護,3,斬れ味,1,,,,,黒狼鳥の銀狼毛,4,黒狼鳥の重殻,3,黒狼鳥の地獄耳,2,大竜玉,1
ガルルガＸキャップ,0,0,9,1,10,99,52,92,4,-3,4,-3,2,達人,4,聴覚保護,3,貫通弾強化,1,,,,,黒狼鳥の銀狼毛,4,黒狼鳥の重殻,3,黒狼鳥の地獄耳,2,大竜玉,1
モノブロＸヘルム,0,0,9,2,10,99,96,143,0,2,-3,-4,2,属性解放,2,達人,2,底力,1,千里眼,3,加護,-2,一角竜の重殻,5,堅牢な真紅の角,1,一角竜の重甲,3,真紅蓮石,3
モノブロＸキャップ,0,0,9,2,10,99,52,92,1,3,-2,-3,3,属性解放,2,達人,2,底力,2,千里眼,3,加護,-2,一角竜の重殻,5,堅牢な真紅の角,1,一角竜の重甲,3,真紅蓮石,3
モノデビルヘルム,0,0,9,3,10,99,100,145,0,2,-3,-4,2,匠,2,達人,2,底力,2,加護,-2,,,白一角竜の重甲,2,白一角竜の重殻,3,堅牢な白銀の角,1,真紅蓮石,1
モノデビルキャップ,0,0,9,3,10,99,55,94,1,3,-2,-3,3,達人,2,底力,2,装填数,2,加護,-2,,,白一角竜の重甲,2,白一角竜の重殻,3,堅牢な白銀の角,1,真紅蓮石,1
ゴアＸヘルム,0,0,9,0,10,99,95,142,-5,3,-3,2,-2,細菌学,3,匠,3,闘魂,4,属性攻撃,1,火耐性,-4,黒蝕竜の剛触角,2,黒蝕竜の厚鱗,4,大竜玉,1,マボロシチョウ,3
ゴアＸキャップ,0,0,9,0,10,99,52,92,-4,4,-2,3,-1,細菌学,3,闘魂,5,装填数,3,属性攻撃,1,火耐性,-3,黒蝕竜の剛触角,2,黒蝕竜の厚鱗,4,大竜玉,1,マボロシチョウ,3
ナルガＸヘルム,0,0,9,1,10,99,91,140,-2,1,-4,1,1,匠,2,回避性能,2,スタミナ,-2,回避距離,3,気配,1,迅竜の豪黒毛,5,イーオスの厚皮,5,翼蛇竜の特上皮,5,,
ナルガＸキャップ,0,0,9,1,10,99,50,91,-1,2,-3,2,2,回避性能,2,スタミナ,-2,回避距離,3,装填数,2,気配,1,迅竜の豪黒毛,5,イーオスの厚皮,5,翼蛇竜の特上皮,5,,
ラギアＸヘルム,0,0,9,2,10,99,93,142,-5,1,3,-1,-1,属性解放,3,抜刀会心,2,痛撃,1,特殊攻撃,-2,溜め短縮,1,海竜の厚鱗,4,海竜の雷電殻,2,水蛇竜の厚皮,3,水蛇竜の撥水甲,2
ラギアＸキャップ,0,0,9,2,10,99,51,92,-4,2,4,0,0,属性解放,2,痛撃,2,特殊攻撃,-2,溜め短縮,2,装填数,2,海竜の厚鱗,4,海竜の雷電殻,2,水蛇竜の厚皮,3,水蛇竜の撥水甲,2
ドボルＸヘルム,0,0,9,2,10,99,96,143,-4,2,1,-2,1,抜刀減気,3,攻撃,3,達人,-3,減気攻撃,1,逆境,3,尾槌竜の剛角,2,重竜骨,2,草食竜の重骨,3,ドボルストーン,1
ドボルＸキャップ,0,0,9,1,10,99,52,92,-3,3,2,-1,2,攻撃,4,達人,-2,溜め短縮,3,減気攻撃,2,逆境,4,尾槌竜の剛角,2,重竜骨,2,草食竜の重骨,3,ドボルストーン,1
ラヴァＸヘルム,0,0,9,2,10,99,98,145,2,-3,0,0,1,盾持,1,回復速度,2,気配,-2,燃鱗,1,,,溶岩竜の特上ビレ,1,溶岩竜の厚鱗,3,翼蛇竜の特上皮,2,,
ラヴァＸキャップ,0,0,9,2,10,99,54,94,3,-2,1,1,2,盾持,1,回復速度,2,気配,-2,燃鱗,2,,,溶岩竜の特上ビレ,1,溶岩竜の厚鱗,3,翼蛇竜の特上皮,2,,
アーティアＸヘルム,0,0,9,2,10,99,92,141,0,-3,-3,2,3,匠,2,研ぎ師,-3,気力回復,4,,,,,歪んだ破片,6,コスモライト鉱石,2,太古の破片,4,ピュアクリスタル,3
アーティアＸキャップ,0,0,9,2,10,99,50,91,1,-2,-2,3,4,装填速度,-3,装填数,3,精密射撃,4,,,,,歪んだ破片,6,コスモライト鉱石,2,太古の破片,4,ピュアクリスタル,3
ホークＸハット,1,0,9,2,11,99,106,148,2,-1,1,0,2,採取,3,納刀,3,狩人,1,指揮,3,腹減り,-3,旅団チケットＧ,2,大地の龍神玉,1,歪んだ破片,2,星石の結晶,2
ホークＸキャップ,1,0,9,2,11,99,60,96,3,0,2,1,3,採取,3,納刀,4,狩人,1,指揮,3,腹減り,-3,旅団チケットＧ,2,大地の龍神玉,1,歪んだ破片,2,星石の結晶,2
エコールＸフード,2,0,9,2,11,99,106,148,2,-1,1,0,2,採取,3,納刀,3,狩人,1,指揮,3,腹減り,-3,旅団チケットＧ,2,大地の龍神玉,1,歪んだ破片,2,星石の結晶,2
エコールＸキャップ,2,0,9,2,11,99,60,96,3,0,2,1,3,採取,3,納刀,4,狩人,1,指揮,3,腹減り,-3,旅団チケットＧ,2,大地の龍神玉,1,歪んだ破片,2,星石の結晶,2
エースヘッド,1,0,9,1,10,99,92,141,3,0,0,0,2,潔癖,2,斬れ味,3,裂傷,-3,,,,,筆頭チケット,2,千刃竜の鏡玉,1,骸蜘蛛の重殻,3,古龍の血,2
エースフェイス,1,0,9,1,10,99,50,91,4,1,1,1,3,潔癖,2,速射,3,裂傷,-3,,,,,筆頭チケット,2,千刃竜の鏡玉,1,骸蜘蛛の重殻,3,古龍の血,2
クイーンヘッド,2,0,9,1,10,99,92,141,3,0,0,0,2,潔癖,2,斬れ味,3,裂傷,-3,,,,,筆頭チケット,2,千刃竜の鏡玉,1,骸蜘蛛の重殻,3,古龍の血,2
クイーンフェイス,2,0,9,1,10,99,50,91,4,1,1,1,3,潔癖,2,速射,3,裂傷,-3,,,,,筆頭チケット,2,千刃竜の鏡玉,1,骸蜘蛛の重殻,3,古龍の血,2
ガーディアンＺヘルム,1,0,9,2,10,99,96,143,0,0,0,0,0,底力,-3,高速設置,2,乗り,2,節食,1,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコイン,3,,
ガーディアンＺマスク,1,0,9,2,10,99,53,93,1,1,1,1,1,底力,-3,高速設置,3,乗り,2,節食,1,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコイン,3,,
ヘルパーＺフード,2,0,9,2,10,99,96,143,0,0,0,0,0,底力,-3,高速設置,2,乗り,2,節食,1,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコイン,3,,
ヒーラーＺベレー,2,0,9,2,10,99,53,93,1,1,1,1,1,底力,-3,高速設置,3,乗り,2,節食,1,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコイン,3,,
Ｇ・ナイトＸフェザー,1,0,9,2,12,99,110,150,0,0,0,0,0,居合,3,剥ぎ取り,4,気配,-3,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
Ｇ・ナイトＸマスク,1,0,9,2,12,99,64,97,1,1,1,1,1,剛撃,3,剥ぎ取り,5,気配,-3,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
メイドＸカチューシャ,2,0,9,2,12,99,110,150,0,0,0,0,0,居合,3,剥ぎ取り,4,気配,-3,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
プライベートＸグラス,2,0,9,2,12,99,64,97,1,1,1,1,1,剛撃,3,剥ぎ取り,5,気配,-3,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
アイルーヘアバンドＸ,0,0,9,0,12,99,64,97,2,2,2,2,2,護石王,13,,,,,,,,,デンセツコインＧ,3,獣竜のコインＧ,5,ガマのコインＧ,5,ダイミョウコイン,3
アークＸヘルム,1,0,10,1,11,99,109,151,-4,4,0,3,-6,匠,2,本気,4,火耐性,-2,祈願,3,,,天廻龍の剛角,2,天廻龍の厚鱗,4,大竜玉,1,コスモライト鉱石,2
アークＸキャップ,1,0,10,2,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,2,火耐性,-2,祈願,3,,,天廻龍の剛角,2,天廻龍の厚鱗,4,大竜玉,1,コスモライト鉱石,2
フィリアＸヘルム,2,0,10,1,11,99,109,151,-4,4,0,3,-6,匠,2,本気,4,火耐性,-2,祈願,3,,,天廻龍の剛角,2,天廻龍の厚鱗,4,大竜玉,1,コスモライト鉱石,2
フィリアＸキャップ,2,0,10,2,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,2,火耐性,-2,祈願,3,,,天廻龍の剛角,2,天廻龍の厚鱗,4,大竜玉,1,コスモライト鉱石,2
斉天ノ添髪・真,0,0,10,3,11,99,106,148,2,1,3,-6,2,本気,2,闘魂,2,スタミナ,-1,雷属性攻撃,3,,,金獅子の剛角,2,黄金の煌毛,1,金獅子の黒荒毛,3,火竜の紅玉,1
仙師ノ添髪・真,0,0,10,3,11,99,60,96,3,2,4,-5,3,本気,2,闘魂,2,スタミナ,-1,雷属性攻撃,4,,,金獅子の剛角,2,黄金の煌毛,1,金獅子の黒荒毛,3,火竜の紅玉,1
怒天ノ添髪・真,0,0,10,2,11,99,108,150,2,1,4,-7,2,本気,3,闘魂,2,スタミナ,-2,属性攻撃,2,,,羅刹の金剛角,2,金獅子の怒髪天,3,金獅子の剛角,1,キリンの剛蒼角,3
心滅ノ添髪・真,0,0,10,2,11,99,62,98,3,2,5,-6,3,本気,3,闘魂,2,スタミナ,-2,属性攻撃,3,,,羅刹の金剛角,2,金獅子の怒髪天,3,金獅子の剛角,1,キリンの剛蒼角,3
クシャナＸアンク,0,0,10,2,11,99,109,151,-2,2,-5,5,-6,回避性能,2,溜め短縮,2,耐暑,1,毒,-2,属性会心,4,鋼龍の重殻,2,鋼龍の剛角,1,古龍の大宝玉,1,マボロシチョウ,2
クシャナＸスーラ,0,0,10,2,11,99,63,98,-1,3,-4,6,-5,回避性能,3,溜め短縮,2,耐暑,1,毒,-2,属性会心,4,鋼龍の重殻,2,鋼龍の剛角,1,古龍の大宝玉,1,マボロシチョウ,2
クジュラアンク,0,0,10,1,12,99,116,152,3,-6,2,6,-5,斬れ味,3,回避距離,3,無傷,3,体術,3,毒,-1,錆鋼の龍殻,2,銀嶺の冠,1,古龍の大宝玉,1,マボロシチョウ,2
クジュラスーラ,0,0,10,1,12,99,69,98,4,-5,3,7,-4,反動,3,回避距離,3,無傷,2,体術,3,毒,-1,錆鋼の龍殻,2,銀嶺の冠,1,古龍の大宝玉,1,マボロシチョウ,2
カイザーＸクラウン,0,0,10,2,11,99,109,151,4,-6,1,-2,-2,細菌学,3,属性解放,3,剣術,3,攻撃,2,耐寒,-1,炎王龍の剛角,2,獄炎の厚龍鱗,5,古龍の大宝玉,1,,
カイザーＸマスク,0,0,10,2,11,99,63,98,5,-5,2,-1,-1,細菌学,2,属性解放,3,装填速度,4,攻撃,2,耐寒,-1,炎王龍の剛角,2,獄炎の厚龍鱗,5,古龍の大宝玉,1,,
ミヅハ真【頬面】,0,0,10,1,11,99,109,151,-4,3,0,4,-1,匠,2,聴覚保護,5,特殊攻撃,1,風圧,4,耐暑,-2,霞龍の特上皮,3,霞龍の剛角,1,太古龍骨,3,大竜玉,2
トヨタマ真【烏帽子】,0,0,10,1,11,99,63,98,-3,4,1,5,0,聴覚保護,5,特殊攻撃,1,装填数,2,風圧,4,耐暑,-2,霞龍の特上皮,3,霞龍の剛角,1,太古龍骨,3,大竜玉,2
残陽・真【兜】,1,0,10,2,11,99,107,149,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,砲術,3,底力,-3,豪山龍の重紅鱗,5,荒々しい龍剛角,4,豪山龍の重岩殻,5,メランジェ鉱石,2
東雲・真【兜】,1,0,10,2,11,99,61,97,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,達人,4,貫通弾強化,2,豪山龍の重紅鱗,5,荒々しい龍剛角,4,豪山龍の重岩殻,5,メランジェ鉱石,2
常磐・真【兜】,2,0,10,2,11,99,107,149,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,砲術,3,底力,-3,豪山龍の重紅鱗,5,荒々しい龍剛角,4,豪山龍の重岩殻,5,メランジェ鉱石,2
八千代・真【兜】,2,0,10,2,11,99,61,97,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,達人,4,貫通弾強化,2,豪山龍の重紅鱗,5,荒々しい龍剛角,4,豪山龍の重岩殻,5,メランジェ鉱石,2
ゴグヘルム,0,0,10,1,12,99,110,152,-4,3,0,3,-7,強欲,3,達人,2,研ぎ師,-1,秘伝,2,,,巨戟龍の凶刃,2,巨戟龍の塞鱗,4,巨戟龍の城殻,2,ピュアクリスタル,2
マゴグキャップ,0,0,10,1,12,99,64,98,-3,4,1,4,-6,強欲,3,装填速度,-1,通常弾追加,4,射法,1,秘伝,2,巨戟龍の凶刃,2,巨戟龍の塞鱗,4,巨戟龍の城殻,2,ピュアクリスタル,2
リベリオンＺヘルム,0,0,10,0,12,99,112,152,3,3,-2,-2,-3,刀匠,3,状態耐性,2,属性解放,2,抜刀減気,3,達人,-3,蛇帝龍の厚尾鱗,4,蛇帝龍の睨眼,2,渦巻骨,4,天剣の龍神玉,1
ライオットＺキャップ,0,0,10,0,12,99,65,98,4,4,-1,-1,-2,射手,3,状態耐性,3,属性解放,2,速射,2,達人,-3,蛇帝龍の厚尾鱗,4,蛇帝龍の睨眼,2,渦巻骨,4,天剣の龍神玉,1
アカムトＸサクパケ,0,0,10,1,12,99,110,150,4,0,-3,2,-5,匠,1,達人,5,聴覚保護,2,斬れ味,-2,,,覇竜の重棘,3,覇竜の厚鱗,4,覇竜の重殻,6,轟竜の天鱗,1
アカムトＸサクイマキ,0,0,10,2,12,99,64,97,5,1,-2,3,-4,装填速度,-2,達人,5,聴覚保護,2,装填数,1,,,覇竜の重棘,3,覇竜の厚鱗,4,覇竜の重殻,6,轟竜の天鱗,1
ウカムルＸサクパケ,0,0,10,2,11,99,106,148,-5,0,-3,4,-2,剣術,1,匠,3,痛撃,4,加護,-3,耐震,2,崩竜の重削顎,3,崩竜の厚腹鱗,5,崩竜の重殻,6,特撰アルビノ,1
ウカムルＸサクイマキ,0,0,10,2,11,99,60,96,-4,1,-2,5,-1,装填速度,4,痛撃,4,装填数,3,加護,-3,,,崩竜の重削顎,3,崩竜の厚腹鱗,5,崩竜の重殻,6,特撰アルビノ,1
グリードＺヘルム,0,0,10,1,11,99,108,150,-1,-1,-3,-1,-1,匠,3,攻撃,5,食事,4,腹減り,-2,,,血戦の漆黒皮,4,恐暴竜の厚黒鱗,2,極悪な牙,4,太古龍骨,2
グリードＺキャップ,0,0,10,1,11,99,62,98,0,0,-2,0,0,攻撃,5,装填数,3,食事,4,腹減り,-2,,,血戦の漆黒皮,4,恐暴竜の厚黒鱗,2,極悪な牙,4,太古龍骨,2
エクスゼロＺヘルム,0,0,10,1,12,99,116,152,3,-5,2,-3,1,一心,3,攻撃,1,聴覚保護,5,研ぎ師,-2,食事,5,驚異の大爆心,1,大轟竜の重牙,2,大轟竜の厚鱗,2,古龍の大宝玉,1
エクスゼロＺキャップ,0,0,10,1,12,99,69,98,4,-4,3,-2,2,一心,4,反動,-2,攻撃,1,聴覚保護,5,食事,4,驚異の大爆心,1,大轟竜の重牙,2,大轟竜の厚鱗,2,古龍の大宝玉,1
ブラキウムヘルム,0,0,10,1,12,99,116,152,4,-3,0,-3,0,闘魂,4,底力,4,重撃,3,乗り,-1,剛腕,1,砕竜の弾頭殻,2,砕竜の重黒曜甲,3,臨界極まる粘菌,3,鎧竜の天殻,1
ブラキウムキャップ,0,0,10,1,12,99,69,98,5,-2,1,-2,1,闘魂,4,底力,4,重撃,3,乗り,-1,剛腕,2,砕竜の弾頭殻,2,砕竜の重黒曜甲,3,臨界極まる粘菌,3,鎧竜の天殻,1
ラースヘッド,0,0,10,2,12,99,120,156,2,-1,1,-3,-4,怒,3,攻撃,4,防御,-3,斬術,1,,,黒龍の魔神眼,3,黒龍の紅焔鱗,5,黒龍の紅焔角,2,覇導玉,1
ラースフェイス,0,0,10,2,12,99,72,101,3,0,2,-2,-5,怒,3,攻撃,4,防御,-3,裏稼業,1,,,黒龍の魔神眼,3,黒龍の紅焔鱗,5,黒龍の紅焔角,2,覇導玉,1
キリンＸホーン,0,0,10,2,11,99,98,145,-3,-3,5,-1,3,潔癖,1,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,キリンの特上皮,6,キリンの剛蒼角,3,キリンの靭雷尾,5,堅牢な真紅の角,3
キリンＸコルノ,0,0,10,2,11,99,54,94,-2,-2,6,0,4,潔癖,2,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,キリンの特上皮,6,キリンの剛蒼角,3,キリンの靭雷尾,5,堅牢な真紅の角,3
キリンＺホーン,0,0,10,2,11,99,99,146,-3,-3,-1,6,3,回避術,2,属性耐性,2,運気,-2,氷属性攻撃,3,属性攻撃,2,キリンの剛氷角,2,キリンの靭霜尾,2,キリンの特上皮,3,キリンの剛蒼角,5
キリンＺコルノ,0,0,10,2,11,99,55,95,-2,-2,0,7,4,回避術,2,属性耐性,2,運気,-2,氷属性攻撃,4,属性攻撃,2,キリンの剛氷角,2,キリンの靭霜尾,2,キリンの特上皮,3,キリンの剛蒼角,5
夜叉・真【御面】,0,0,10,2,11,99,110,152,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,根性,2,加護,3,太古の龍苔,3,浮岳龍のヒレ,2,大竜玉,1,,
修羅・真【御面】,0,0,10,2,11,99,64,99,3,4,2,-1,-1,属性耐性,2,底力,-2,根性,2,装填数,2,加護,3,太古の龍苔,3,浮岳龍のヒレ,2,大竜玉,1,,
大和・真【兜】,1,0,10,2,11,99,108,150,3,1,0,-4,-4,居合,2,達人,2,底力,-2,溜め短縮,2,,,神々しい龍牙,2,峯山龍の重岩殻,4,鎧竜の剛翼,2,,
陸奥・真【陣笠】,1,0,10,2,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,3,貫通弾強化,2,,,神々しい龍牙,2,峯山龍の重岩殻,4,鎧竜の剛翼,2,,
日向・真【鉢金】,2,0,10,2,11,99,108,150,3,1,0,-4,-4,居合,2,達人,2,底力,-2,溜め短縮,2,,,神々しい龍牙,2,峯山龍の重岩殻,4,鎧竜の剛翼,2,,
天城・真【陣笠】,2,0,10,2,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,3,貫通弾強化,2,,,神々しい龍牙,2,峯山龍の重岩殻,4,鎧竜の剛翼,2,,
エンプレスＸセクター,0,0,10,3,11,99,110,152,4,-2,1,-6,-2,達人,3,耐寒,-1,特殊会心,3,職工,2,,,炎妃龍の重殻,3,黒轟竜の剛爪,4,黒轟竜の厚鱗,3,古龍の大宝玉,1
エンプレスＸマスク,0,0,10,3,11,99,64,99,5,-1,2,-5,-1,達人,3,耐寒,-1,特殊会心,3,職工,2,,,炎妃龍の重殻,3,黒轟竜の剛爪,4,黒轟竜の厚鱗,3,古龍の大宝玉,1
ヘリオスＸヘルム,1,0,10,3,11,99,108,150,0,3,-2,1,-5,匠,2,聴覚保護,4,水属性攻撃,3,加護,-2,,,大海龍の鎧毛,2,深淵の龍玉,1,雌火竜の秘棘,1,,
ヘリオスＸキャップ,1,0,10,3,11,99,62,98,1,4,-1,2,-4,聴覚保護,4,装填数,2,水属性攻撃,3,加護,-2,,,大海龍の鎧毛,2,深淵の龍玉,1,雌火竜の秘棘,1,,
セレネＸヘルム,2,0,10,3,11,99,108,150,0,3,-2,1,-5,匠,2,聴覚保護,4,水属性攻撃,3,加護,-2,,,大海龍の鎧毛,2,深淵の龍玉,1,雌火竜の秘棘,1,,
セレネＸキャップ,2,0,10,3,11,99,62,98,1,4,-1,2,-4,聴覚保護,4,装填数,2,水属性攻撃,3,加護,-2,,,大海龍の鎧毛,2,深淵の龍玉,1,雌火竜の秘棘,1,,
EX暁丸【兜】,1,0,10,2,12,99,116,152,-2,2,0,2,-4,スタミナ,-1,重撃,2,加護,2,斬術,2,,,老山龍の重殻,4,老山龍の厚鱗,2,老山龍の天鱗,1,,
EX曙丸【烏帽子】,1,0,10,3,12,99,69,98,-1,3,1,3,-3,スタミナ,-1,重撃,2,加護,2,裏稼業,1,,,老山龍の重殻,4,老山龍の厚鱗,2,老山龍の天鱗,1,,
EX凛【鉢金】,2,0,10,2,12,99,116,152,-2,2,0,2,-4,スタミナ,-1,重撃,2,加護,2,斬術,2,,,老山龍の重殻,4,老山龍の厚鱗,2,老山龍の天鱗,1,,
EX艶【鉢金】,2,0,10,3,12,99,69,98,-1,3,1,3,-3,スタミナ,-1,重撃,2,加護,2,裏稼業,1,,,老山龍の重殻,4,老山龍の厚鱗,2,老山龍の天鱗,1,,
荒天【冠】,0,0,10,3,12,99,112,152,-3,4,0,0,-5,匠,1,水属性攻撃,2,食事,-3,属性会心,3,,,嵐龍の堅殻,5,嵐龍の飛膜,2,銀嶺の冠,3,古龍の大宝玉,1
蒼天【冠】,0,0,10,3,12,99,65,98,-2,5,0,0,-4,装填数,1,水属性攻撃,3,食事,-3,属性会心,3,,,嵐龍の堅殻,5,嵐龍の飛膜,2,銀嶺の冠,3,古龍の大宝玉,1
ミラアルマヘッド,0,0,10,3,12,99,116,152,4,0,-3,1,-7,本気,3,不動,2,攻撃,4,スタミナ,-2,,,煉黒龍の黒鱗,4,煉黒龍の灼熱核,2,太古龍骨,6,大地を穿つ剛角,1
ミラアルマフェイス,0,0,10,3,12,99,69,98,5,1,-2,2,-6,本気,4,不動,3,攻撃,2,スタミナ,-2,,,煉黒龍の黒鱗,4,煉黒龍の灼熱核,2,太古龍骨,6,大地を穿つ剛角,1
EXエスカドラワイズ,0,0,10,1,12,99,112,152,0,-2,0,0,-2,属性耐性,1,回避距離,2,気絶,-2,秘伝,3,,,瑠璃色の龍神玉,1,煌黒龍の凶爪,3,煌黒龍の天鱗,3,大竜玉,1
EXエスカドラサジェス,0,0,10,1,12,99,65,98,1,-1,1,1,-1,属性耐性,2,回避距離,2,気絶,-2,射法,1,,,瑠璃色の龍神玉,1,煌黒龍の凶爪,3,煌黒龍の天鱗,3,大竜玉,1
スターナイトヘルム,0,0,10,3,11,99,100,151,1,1,1,1,1,闘魂,3,乗り,3,斬術,2,,,,,スタジオＳパス,1,雷狼竜の剛角,3,千刃竜の断刀角,3,雷狼竜の天玉,1
スターナイトキャップ,0,0,10,3,11,99,55,97,2,2,2,2,2,闘魂,4,装填数,2,乗り,3,,,,,スタジオＳパス,1,雷狼竜の剛角,3,千刃竜の断刀角,3,雷狼竜の天玉,1
反逆王Ｊハット,0,1,10,0,11,99,100,151,-4,-4,-4,-4,-4,胴系統倍加,1,,,,,,,,,反逆Ｊチケット,1,大長老チケットＳ,3,炎王龍の剛角,2,太古龍骨,4
反逆王Ｊロジャー,0,2,10,0,11,99,55,97,-3,-3,-3,-3,-3,胴系統倍加,1,,,,,,,,,反逆Ｊチケット,1,大長老チケットＳ,3,炎王龍の剛角,2,太古龍骨,4
王者のヘッドギア,0,0,10,3,11,99,88,152,-2,-2,-2,-2,4,重撃,2,属性攻撃,-1,体術,2,剛腕,2,,,刃牙道の証,1,黄金の煌毛,2,金獅子の尻尾,1,大長老チケットＳ,2
強者のヘッドギア,0,0,10,3,11,99,47,100,-1,-1,-1,-1,5,重撃,2,属性攻撃,-1,体術,4,剛腕,2,,,刃牙道の証,1,黄金の煌毛,2,金獅子の尻尾,1,大長老チケットＳ,2
バリアスーツバイザー,1,0,10,2,11,99,116,152,3,3,3,3,-4,状態耐性,2,不動,2,腹減り,-4,,,,,モジュール機能,1,エルトライト鉱石,10,骸蜘蛛の重鋏角,5,骸蜘蛛の剛爪,3
バリアスーツスコープ,1,0,10,2,11,99,69,100,4,4,4,4,-3,状態耐性,2,不動,2,腹減り,-3,,,,,モジュール機能,1,エルトライト鉱石,10,骸蜘蛛の重鋏角,5,骸蜘蛛の剛爪,3
ゼロスーツフェイス,2,0,10,2,11,99,88,142,3,3,3,3,-4,回避術,2,防御,-4,気力回復,2,,,,,モジュール機能,1,コスモライト鉱石,4,骸蜘蛛の重鋏角,5,骸蜘蛛の剛爪,3
ゼロスーツマスク,2,0,10,2,11,99,47,92,4,4,4,4,-3,回避術,2,防御,-3,気力回復,2,,,,,モジュール機能,1,コスモライト鉱石,4,骸蜘蛛の重鋏角,5,骸蜘蛛の剛爪,3
混沌のパオ,0,0,10,0,9,99,40,92,2,2,2,2,2,特殊攻撃,10,特殊会心,4,,,,,,,ハンター急募告知,2,マヒダケ,10,マボロシチョウ,1,大長老チケット,1
ランポスフェイク,0,0,10,0,9,99,40,92,1,1,1,1,1,回避距離,10,,,,,,,,,フェイクカタログ,1,ドスランポスの頭,1,大長老チケット,1,,
ギアノスフェイク,0,0,10,0,9,99,40,92,0,2,2,3,-2,耐泥耐雪,10,,,,,,,,,フェイクカタログ,1,ドスランポスの頭,1,真珠色の艶皮,2,大長老チケット,1
ゲネポスフェイク,0,0,10,0,9,99,40,92,1,1,2,1,1,麻痺,10,,,,,,,,,フェイクカタログ,1,ドスゲネポスの頭,1,大長老チケット,1,,
モスフェイク,0,0,10,0,9,99,40,92,0,0,0,0,0,茸食,10,,,,,,,,,フェイクカタログ,1,大長老チケット,2,草食竜の重骨,3,,
ブルファンゴフェイク,0,0,10,0,9,99,40,92,0,0,2,2,1,腹減り,15,,,,,,,,,フェイクカタログ,1,大長老チケット,2,極上の毛皮,3,,
