#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ネフィリムグリーヴ,2,1,9,3,11,99,106,148,-5,4,-3,2,-3,属性解放,2,攻撃,4,運気,-2,重撃,2,,,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の剛惨爪,3,ピュアクリスタル,2
ネフィリムレギンス,2,2,9,3,11,99,60,96,-4,5,-2,3,-2,装填速度,2,攻撃,4,運気,-2,重撃,2,,,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の剛惨爪,3,ピュアクリスタル,2
ガルルガＸグリーヴ,0,1,9,2,10,99,95,142,3,-4,3,-4,1,達人,4,聴覚保護,2,斬れ味,2,納刀,3,,,黒狼鳥の厚鱗,5,黒狼鳥の重殻,3,黒狼鳥の剛翼,2,皇帝バッタ,4
ガルルガＸレギンス,0,2,9,2,10,99,52,92,4,-3,4,-3,2,反動,3,達人,4,聴覚保護,2,貫通弾強化,2,,,黒狼鳥の厚鱗,5,黒狼鳥の重殻,3,黒狼鳥の剛翼,2,皇帝バッタ,4
モノブロＸグリーヴ,0,1,9,2,10,99,96,143,0,2,-3,-4,2,属性解放,3,達人,4,底力,2,千里眼,2,加護,-2,一角竜の重殻,5,堅牢な真紅の角,2,一角竜の重甲,3,マボロシチョウ,3
モノブロＸレギンス,0,2,9,2,10,99,52,92,1,3,-2,-3,3,属性解放,3,達人,4,底力,2,千里眼,2,加護,-2,一角竜の重殻,5,堅牢な真紅の角,2,一角竜の重甲,3,マボロシチョウ,3
モノデビルグリーヴ,0,1,9,2,10,99,100,145,0,2,-3,-4,2,匠,2,達人,2,底力,2,スタミナ,2,加護,-2,白一角竜の重甲,2,白一角竜の重殻,5,堅牢な白銀の角,2,マボロシチョウ,3
モノデビルレギンス,0,2,9,2,10,99,55,94,1,3,-2,-3,3,達人,2,底力,2,スタミナ,2,装填数,2,加護,-2,白一角竜の重甲,2,白一角竜の重殻,5,堅牢な白銀の角,2,マボロシチョウ,3
ゴアＸグリーヴ,0,1,9,1,10,99,95,142,-5,3,-3,2,-2,細菌学,3,闘魂,3,属性攻撃,3,火耐性,-2,狂撃耐性,4,黒蝕竜の重殻,5,黒蝕竜の厚鱗,4,黒蝕竜の剛惨爪,5,ピュアクリスタル,1
ゴアＸレギンス,0,2,9,1,10,99,52,92,-4,4,-2,3,-1,細菌学,3,闘魂,3,属性攻撃,2,火耐性,-2,狂撃耐性,4,黒蝕竜の重殻,5,黒蝕竜の厚鱗,4,黒蝕竜の剛惨爪,5,ピュアクリスタル,1
ナルガＸグリーヴ,0,1,9,0,10,99,91,140,-2,1,-4,1,1,匠,2,回避性能,4,スタミナ,-2,回避距離,3,気配,3,迅竜の豪黒毛,2,迅竜の天鱗,1,大竜玉,1,,
ナルガＸレギンス,0,2,9,0,10,99,50,91,-1,2,-3,2,2,回避性能,4,スタミナ,-2,回避距離,3,装填数,2,気配,3,迅竜の豪黒毛,2,迅竜の天鱗,1,大竜玉,1,,
ラギアＸグリーヴ,0,1,9,2,10,99,93,142,-5,1,3,-1,-1,属性解放,3,痛撃,2,特殊攻撃,-2,溜め短縮,3,加護,2,海竜の厚鱗,3,海竜の雷電殻,2,水蛇竜の厚皮,3,大竜玉,1
ラギアＸレギンス,0,2,9,2,10,99,51,92,-4,2,4,0,0,属性解放,2,痛撃,2,特殊攻撃,-2,溜め短縮,3,加護,2,海竜の厚鱗,3,海竜の雷電殻,2,水蛇竜の厚皮,3,大竜玉,1
ドボルＸグリーヴ,0,1,9,2,10,99,96,143,-4,2,1,-2,1,抜刀減気,2,攻撃,1,達人,-1,減気攻撃,3,逆境,2,尾槌竜の重殻,4,重厚な骨,5,極上の毛皮,4,,
ドボルＸレギンス,0,2,9,2,10,99,52,92,-3,3,2,-1,2,攻撃,1,達人,-2,溜め短縮,3,減気攻撃,2,逆境,1,尾槌竜の重殻,4,重厚な骨,5,極上の毛皮,4,,
ラヴァＸグリーヴ,0,1,9,2,10,99,98,145,2,-3,0,0,1,盾持,1,回復速度,3,気配,-2,燃鱗,2,,,溶岩竜の厚鱗,3,溶岩竜の特上ビレ,1,堅牢な鳥竜骨,5,,
ラヴァＸレギンス,0,2,9,2,10,99,54,94,3,-2,1,1,2,盾持,1,回復速度,3,気配,-2,燃鱗,2,,,溶岩竜の厚鱗,3,溶岩竜の特上ビレ,1,堅牢な鳥竜骨,5,,
アーティアＸグリーヴ,0,1,9,1,10,99,92,141,0,-3,-3,2,3,属性解放,5,匠,2,ガード強化,3,気力回復,1,,,歪んだ破片,5,真紅蓮石,3,太古の破片,2,メランジェ鉱石,5
アーティアＸレギンス,0,2,9,1,10,99,50,91,1,-2,-2,3,4,属性解放,3,反動,3,速射,4,精密射撃,1,,,歪んだ破片,5,真紅蓮石,3,太古の破片,2,メランジェ鉱石,5
ホークＸブーツ,1,1,9,1,11,99,106,148,2,-1,1,0,2,採取,5,納刀,2,狩人,2,指揮,3,腹減り,-3,旅団チケットＧ,1,高級お食事券,2,翠水竜の特上ビレ,3,星石の結晶,2
ホークＸフット,1,2,9,1,11,99,60,96,3,0,2,1,3,採取,5,納刀,1,狩人,2,指揮,3,腹減り,-3,旅団チケットＧ,1,高級お食事券,2,翠水竜の特上ビレ,3,星石の結晶,2
エコールＸブーツ,2,1,9,1,11,99,106,148,2,-1,1,0,2,採取,5,納刀,2,狩人,2,指揮,3,腹減り,-3,旅団チケットＧ,1,高級お食事券,2,翠水竜の特上ビレ,3,星石の結晶,2
エコールＸフット,2,2,9,1,11,99,60,96,3,0,2,1,3,採取,5,納刀,1,狩人,2,指揮,3,腹減り,-3,旅団チケットＧ,1,高級お食事券,2,翠水竜の特上ビレ,3,星石の結晶,2
エースグリーヴ,1,1,9,3,10,99,92,141,3,0,0,0,2,潔癖,2,斬れ味,1,裂傷,-1,,,,,筆頭チケット,2,黒蝕竜の逆鱗,1,骸蜘蛛の秘棘,2,古龍の血,2
エースレギンス,1,2,9,3,10,99,50,91,4,1,1,1,3,潔癖,2,速射,1,裂傷,-1,,,,,筆頭チケット,2,黒蝕竜の逆鱗,1,骸蜘蛛の秘棘,2,古龍の血,2
クイーングリーヴ,2,1,9,3,10,99,92,141,3,0,0,0,2,潔癖,2,斬れ味,1,裂傷,-1,,,,,筆頭チケット,2,黒蝕竜の逆鱗,1,骸蜘蛛の秘棘,2,古龍の血,2
クイーンレギンス,2,2,9,3,10,99,50,91,4,1,1,1,3,潔癖,2,速射,1,裂傷,-1,,,,,筆頭チケット,2,黒蝕竜の逆鱗,1,骸蜘蛛の秘棘,2,古龍の血,2
ガーディアンＺブーツ,1,1,9,1,10,99,96,143,0,0,0,0,0,底力,-2,高速設置,3,乗り,3,節食,2,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコインＧ,3,,
ガーディアンＺフット,1,2,9,1,10,99,53,93,1,1,1,1,1,底力,-2,高速設置,2,乗り,3,節食,2,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコインＧ,3,,
ヘルパーＺソックス,2,1,9,1,10,99,96,143,0,0,0,0,0,底力,-2,高速設置,3,乗り,3,節食,2,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコインＧ,3,,
ヒーラーＺタイツ,2,2,9,1,10,99,53,93,1,1,1,1,1,底力,-2,高速設置,2,乗り,3,節食,2,,,メランジェ鉱石,3,タツジンコインＧ,3,蟲のコインＧ,3,,
Ｇ・ナイトＸブーツ,1,1,9,0,12,99,110,150,0,0,0,0,0,胴系統倍加,1,,,,,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
Ｇ・ナイトＸタイツ,1,2,9,0,12,99,64,97,1,1,1,1,1,胴系統倍加,1,,,,,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
メイドＸソックス,2,1,9,0,12,99,110,150,0,0,0,0,0,胴系統倍加,1,,,,,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
プライベートＸタイツ,2,2,9,0,12,99,64,97,1,1,1,1,1,胴系統倍加,1,,,,,,,,,真紅蓮石,3,デンセツコインＧ,3,飛竜のコインＧ,3,,
アークＸグリーヴ,1,1,10,3,11,99,109,151,-4,4,0,3,-6,匠,1,本気,3,火耐性,-2,狂撃耐性,5,,,天廻龍の重殻,5,天廻龍の厚鱗,4,天廻龍の剛浄爪,5,重竜骨,6
アークＸレギンス,1,2,10,3,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,1,火耐性,-2,狂撃耐性,5,,,天廻龍の重殻,5,天廻龍の厚鱗,4,天廻龍の剛浄爪,5,重竜骨,6
フィリアＸグリーヴ,2,1,10,3,11,99,109,151,-4,4,0,3,-6,匠,1,本気,3,火耐性,-2,狂撃耐性,5,,,天廻龍の重殻,5,天廻龍の厚鱗,4,天廻龍の剛浄爪,5,重竜骨,6
フィリアＸレギンス,2,2,10,3,11,99,63,98,-3,5,1,4,-5,本気,3,装填数,1,火耐性,-2,狂撃耐性,5,,,天廻龍の重殻,5,天廻龍の厚鱗,4,天廻龍の剛浄爪,5,重竜骨,6
斉天ノ具足・真,0,1,10,2,11,99,106,148,2,1,3,-6,2,本気,2,闘魂,4,スタミナ,-2,雷属性攻撃,3,,,金獅子の剛角,2,金獅子の黒荒毛,2,鋭利な爪,3,大地の龍玉,1
仙師ノ具足・真,0,2,10,2,11,99,60,96,3,2,4,-5,3,装填速度,1,本気,2,闘魂,3,スタミナ,-1,雷属性攻撃,3,金獅子の剛角,2,金獅子の黒荒毛,2,鋭利な爪,3,大地の龍玉,1
怒天ノ具足・真,0,1,10,2,11,99,108,150,2,1,4,-7,2,本気,2,闘魂,4,スタミナ,-2,属性攻撃,4,,,金獅子の怒髪天,3,金獅子の剛角,2,金獅子の黒荒毛,4,怪鳥の福耳,2
心滅ノ具足・真,0,2,10,2,11,99,62,98,3,2,5,-6,3,本気,2,闘魂,4,スタミナ,-2,属性攻撃,3,,,金獅子の怒髪天,3,金獅子の剛角,2,金獅子の黒荒毛,4,怪鳥の福耳,2
クシャナＸペイル,0,1,10,3,11,99,109,151,-2,2,-5,5,-6,回避性能,2,溜め短縮,3,耐暑,3,毒,-2,,,鋼龍の重殻,6,鋼の厚龍鱗,4,鋼龍の剛爪,1,メランジェ鉱石,3
クシャナＸハディ,0,2,10,3,11,99,63,98,-1,3,-4,6,-5,回避性能,2,溜め短縮,3,耐暑,3,毒,-2,,,鋼龍の重殻,6,鋼の厚龍鱗,4,鋼龍の剛爪,1,メランジェ鉱石,3
クジュラペイル,0,1,10,3,12,99,116,152,3,-6,2,6,-5,回避距離,3,無傷,2,体術,2,毒,-1,,,錆鋼の龍殻,6,錆鋼の龍鱗,4,錆鋼の龍爪,1,メランジェ鉱石,3
クジュラハディ,0,2,10,3,12,99,69,98,4,-5,3,7,-4,回避距離,3,無傷,2,体術,2,毒,-1,,,錆鋼の龍殻,6,錆鋼の龍鱗,4,錆鋼の龍爪,1,メランジェ鉱石,3
カイザーＸグリーヴ,0,1,10,2,11,99,109,151,4,-6,1,-2,-2,細菌学,5,属性解放,3,剣術,1,攻撃,3,耐寒,-2,炎王龍の重殻,6,炎龍の塵粉,2,太古龍骨,3,炎龍の宝玉,1
カイザーＸレギンス,0,2,10,1,11,99,63,98,5,-5,2,-1,-1,細菌学,5,属性解放,3,装填速度,2,攻撃,3,耐寒,-2,炎王龍の重殻,6,炎龍の塵粉,2,太古龍骨,3,炎龍の宝玉,1
ミヅハ真【具足】,0,1,10,2,11,99,109,151,-4,3,0,4,-1,聴覚保護,3,特殊攻撃,4,風圧,3,耐暑,-1,特殊会心,2,霞龍の特上皮,4,霞龍の剛翼,3,メランジェ鉱石,5,,
トヨタマ真【具足】,0,2,10,2,11,99,63,98,-3,4,1,5,0,聴覚保護,3,特殊攻撃,4,風圧,3,耐暑,-1,特殊会心,2,霞龍の特上皮,4,霞龍の剛翼,3,メランジェ鉱石,5,,
残陽・真【具足】,1,1,10,0,11,99,107,149,3,2,-4,3,-4,抜刀会心,3,不動,3,達人,4,底力,-3,節食,4,豪山龍の重紅鱗,5,豪山龍の重岩殻,6,大地の龍神玉,1,メランジェ鉱石,2
東雲・真【具足】,1,2,10,0,11,99,61,97,4,3,-3,4,-3,装填速度,-3,速射,3,不動,3,達人,4,節食,4,豪山龍の重紅鱗,5,豪山龍の重岩殻,6,大地の龍神玉,1,メランジェ鉱石,2
常磐・真【具足】,2,1,10,0,11,99,107,149,3,2,-4,3,-4,抜刀会心,3,不動,3,達人,4,底力,-3,節食,4,豪山龍の重紅鱗,5,豪山龍の重岩殻,6,大地の龍神玉,1,メランジェ鉱石,2
八千代・真【具足】,2,2,10,0,11,99,61,97,4,3,-3,4,-3,装填速度,-3,速射,3,不動,3,達人,4,節食,4,豪山龍の重紅鱗,5,豪山龍の重岩殻,6,大地の龍神玉,1,メランジェ鉱石,2
ゴググリーヴ,0,1,10,2,12,99,110,152,-4,3,0,3,-7,達人,3,砲術,1,研ぎ師,-2,秘伝,2,,,巨戟龍の城殻,5,巨戟龍の塞鱗,4,巨戟龍の戦爪,5,太古龍骨,6
マゴグレギンス,0,2,10,2,12,99,64,98,-3,4,1,4,-6,装填速度,-2,通常弾強化,1,射法,2,秘伝,2,,,巨戟龍の城殻,5,巨戟龍の塞鱗,4,巨戟龍の戦爪,5,太古龍骨,6
リベリオンＺグリーヴ,0,1,10,1,12,99,112,152,3,3,-2,-2,-3,状態耐性,2,抜刀減気,3,達人,-3,,,,,蛇帝龍の厚尾鱗,4,蛇帝龍の剛鉤爪,4,天剣の龍神玉,1,炎王龍の重殻,6
ライオットＺレギンス,0,2,10,1,12,99,65,98,4,4,-1,-1,-2,状態耐性,2,属性解放,4,達人,-3,,,,,蛇帝龍の厚尾鱗,4,蛇帝龍の剛鉤爪,4,天剣の龍神玉,1,炎王龍の重殻,6
アカムトＸケマル,0,1,10,0,12,99,110,150,4,0,-3,2,-5,剣術,2,匠,3,達人,3,聴覚保護,3,斬れ味,-3,覇竜の厚鱗,5,覇竜の剛裂爪,5,覇竜の重殻,5,砕竜の天殻,1
アカムトＸチキル,0,2,10,0,12,99,64,97,5,1,-2,3,-4,装填速度,-3,達人,3,聴覚保護,3,装填数,3,射法,2,覇竜の厚鱗,5,覇竜の剛裂爪,5,覇竜の重殻,5,砕竜の天殻,1
ウカムルＸケマル,0,1,10,2,11,99,106,148,-5,0,-3,4,-2,剣術,3,匠,1,痛撃,3,加護,-2,耐震,3,崩竜の剛穿爪,3,崩竜の剛ビレ,5,崩竜の厚腹鱗,4,化け鮫の重鋸歯,3
ウカムルＸチキル,0,2,10,2,11,99,60,96,-4,1,-2,5,-1,装填速度,4,痛撃,3,装填数,1,加護,-2,,,崩竜の剛穿爪,3,崩竜の剛ビレ,5,崩竜の厚腹鱗,4,化け鮫の重鋸歯,3
グリードＺグリーヴ,0,1,10,3,11,99,108,150,-1,-1,-3,-1,-1,強欲,3,攻撃,2,食事,2,腹減り,-2,,,血戦の漆黒皮,2,恐暴竜の厚黒鱗,6,恐暴竜の剛鉤爪,4,大竜玉,1
グリードＺレギンス,0,2,10,3,11,99,62,98,0,0,-2,0,0,強欲,4,攻撃,3,食事,2,腹減り,-2,,,血戦の漆黒皮,2,恐暴竜の厚黒鱗,6,恐暴竜の剛鉤爪,4,大竜玉,1
エクスゼロＺグリーヴ,0,1,10,2,12,99,116,152,3,-5,2,-3,1,攻撃,6,聴覚保護,2,研ぎ師,-2,減気攻撃,2,食事,1,大轟竜の厚鱗,6,大轟竜の剛爆爪,4,大轟竜の重殻,4,大竜玉,1
エクスゼロＺレギンス,0,2,10,2,12,99,69,98,4,-4,3,-2,2,反動,-2,攻撃,6,聴覚保護,2,減気攻撃,2,食事,1,大轟竜の厚鱗,6,大轟竜の剛爆爪,4,大轟竜の重殻,4,大竜玉,1
ブラキウムグリーヴ,0,1,10,3,12,99,116,152,4,-3,0,-3,0,闘魂,2,底力,3,乗り,-1,剛腕,2,,,砕竜の撃滅拳,2,砕竜の重殻,4,臨界極まる粘菌,2,黒鎧竜の天殻,1
ブラキウムレギンス,0,2,10,3,12,99,69,98,5,-2,1,-2,1,闘魂,2,底力,3,乗り,-1,剛腕,1,,,砕竜の撃滅拳,2,砕竜の重殻,4,臨界極まる粘菌,2,黒鎧竜の天殻,1
ラースフット,0,1,10,1,12,99,120,156,2,-1,1,-3,-4,怒,2,攻撃,4,防御,-3,斬術,2,,,黒龍の紅焔鱗,6,黒龍の紅焔殻,6,黒龍の紅焔翼,2,天剣の龍神玉,1
ラースレグス,0,2,10,1,12,99,72,101,3,0,2,-2,-5,怒,2,攻撃,4,防御,-3,裏稼業,2,,,黒龍の紅焔鱗,6,黒龍の紅焔殻,6,黒龍の紅焔翼,2,天剣の龍神玉,1
キリンＸレガース,0,1,10,2,11,99,98,145,-3,-3,5,-1,3,潔癖,1,属性解放,2,属性耐性,2,運気,-2,属性攻撃,3,キリンの特上皮,4,キリンの靭雷尾,3,黒狼鳥の重殻,6,雷電袋,3
キリンＸブーツ,0,2,10,2,11,99,54,94,-2,-2,6,0,4,潔癖,1,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,キリンの特上皮,4,キリンの靭雷尾,3,黒狼鳥の重殻,6,雷電袋,3
キリンＺレガース,0,1,10,2,11,99,99,146,-3,-3,-1,6,3,回避術,2,属性耐性,3,運気,-2,氷属性攻撃,3,属性攻撃,1,キリンの靭霜尾,3,白銀のたてがみ,5,古龍の血,5,桃岩竜の剛翼,3
キリンＺブーツ,0,2,10,2,11,99,55,95,-2,-2,0,7,4,回避術,2,属性耐性,3,運気,-2,氷属性攻撃,3,属性攻撃,1,キリンの靭霜尾,3,白銀のたてがみ,5,古龍の血,5,桃岩竜の剛翼,3
夜叉・真【御足】,0,1,10,3,11,99,110,152,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,根性,2,,,太古の龍苔,3,太古の龍木,1,古龍の大宝玉,1,,
修羅・真【御足】,0,2,10,3,11,99,64,99,3,4,2,-1,-1,属性耐性,2,底力,-2,根性,2,装填数,2,,,太古の龍苔,3,太古の龍木,1,古龍の大宝玉,1,,
大和・真【具足】,1,1,10,0,11,99,108,150,3,1,0,-4,-4,居合,2,匠,3,達人,5,底力,-2,溜め短縮,3,峯山龍の重岩殻,4,鎧竜の重殻,5,大地の龍神玉,1,,
陸奥・真【具足】,1,2,10,0,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,4,装填数,3,貫通弾強化,3,峯山龍の重岩殻,4,鎧竜の重殻,5,大地の龍神玉,1,,
日向・真【袴】,2,1,10,0,11,99,108,150,3,1,0,-4,-4,居合,2,匠,3,達人,5,底力,-2,溜め短縮,3,峯山龍の重岩殻,4,鎧竜の重殻,5,大地の龍神玉,1,,
天城・真【袴】,2,2,10,0,11,99,62,98,4,2,1,-3,-3,剛撃,2,装填速度,-2,反動,4,装填数,3,貫通弾強化,3,峯山龍の重岩殻,4,鎧竜の重殻,5,大地の龍神玉,1,,
エンプレスＸグリーヴ,0,1,10,3,11,99,110,152,4,-2,1,-6,-2,達人,2,ガード性能,4,耐寒,-1,職工,2,,,炎妃龍の重殻,4,炎龍の塵粉,4,炎龍の剛爪,3,太古龍骨,4
エンプレスＸレギンス,0,2,10,3,11,99,64,99,5,-1,2,-5,-1,達人,2,ガード強化,4,耐寒,-1,職工,2,,,炎妃龍の重殻,4,炎龍の塵粉,4,炎龍の剛爪,3,太古龍骨,4
ヘリオスＸグリーヴ,1,1,10,2,11,99,108,150,0,3,-2,1,-5,匠,2,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,大海龍の鱗,2,大海龍の鎧毛,1,雌火竜の天鱗,1,,
ヘリオスＸレギンス,1,2,10,2,11,99,62,98,1,4,-1,2,-4,聴覚保護,2,重撃,2,装填数,2,水属性攻撃,4,加護,-2,大海龍の鱗,2,大海龍の鎧毛,1,雌火竜の天鱗,1,,
セレネＸグリーヴ,2,1,10,2,11,99,108,150,0,3,-2,1,-5,匠,2,聴覚保護,2,重撃,2,水属性攻撃,4,加護,-2,大海龍の鱗,2,大海龍の鎧毛,1,雌火竜の天鱗,1,,
セレネＸレギンス,2,2,10,2,11,99,62,98,1,4,-1,2,-4,聴覚保護,2,重撃,2,装填数,2,水属性攻撃,4,加護,-2,大海龍の鱗,2,大海龍の鎧毛,1,雌火竜の天鱗,1,,
EX暁丸【具足】,1,1,10,3,12,99,116,152,-2,2,0,2,-4,スタミナ,-1,重撃,3,加護,2,斬術,2,,,老山龍の重殻,5,老山龍の厚鱗,2,火竜の天鱗,1,,
EX曙丸【具足】,1,2,10,2,12,99,69,98,-1,3,1,3,-3,スタミナ,-1,重撃,3,加護,2,裏稼業,2,,,老山龍の重殻,5,老山龍の厚鱗,2,火竜の天鱗,1,,
EX凛【袴】,2,1,10,3,12,99,116,152,-2,2,0,2,-4,スタミナ,-1,重撃,3,加護,2,斬術,2,,,老山龍の重殻,5,老山龍の厚鱗,2,火竜の天鱗,1,,
EX艶【袴】,2,2,10,2,12,99,69,98,-1,3,1,3,-3,スタミナ,-1,重撃,3,加護,2,裏稼業,2,,,老山龍の重殻,5,老山龍の厚鱗,2,火竜の天鱗,1,,
荒天【袴】,0,1,10,2,12,99,112,152,-3,4,0,0,-5,匠,3,本気,5,水属性攻撃,1,食事,-2,属性会心,2,嵐龍の堅殻,5,天空の龍玉,1,大轟竜の剛爆爪,4,驚異の大爆心,1
蒼天【袴】,0,2,10,2,12,99,65,98,-2,5,0,0,-4,本気,5,装填数,3,水属性攻撃,1,食事,-2,属性会心,2,嵐龍の堅殻,5,天空の龍玉,1,大轟竜の剛爆爪,4,驚異の大爆心,1
ミラアルマフット,0,1,10,1,12,99,116,152,4,0,-3,1,-7,刀匠,3,本気,3,不動,3,攻撃,4,スタミナ,-3,煉黒龍の黒鱗,4,煉黒龍の灼熱核,2,光炎の大龍玉,1,桜火竜の重殻,10
ミラアルマレグス,0,2,10,1,12,99,69,98,5,1,-2,2,-6,射手,3,本気,2,不動,3,攻撃,5,スタミナ,-3,煉黒龍の黒鱗,4,煉黒龍の灼熱核,2,光炎の大龍玉,1,桜火竜の重殻,10
EXエスカドラスケル,0,1,10,1,12,99,112,152,3,-2,-3,-3,-2,属性耐性,3,回避距離,3,気絶,-3,秘伝,2,,,煌黒龍の天鱗,4,煌黒龍の凶爪,3,海竜の蒼天鱗,1,古龍の大宝玉,1
EXエスカドラスクレ,0,2,10,1,12,99,65,98,4,-1,-2,-2,-1,属性耐性,3,回避距離,3,気絶,-3,射法,2,,,煌黒龍の天鱗,4,煌黒龍の凶爪,3,海竜の蒼天鱗,1,古龍の大宝玉,1
スターナイトグリーヴ,0,1,10,3,11,99,100,151,1,1,1,1,1,闘魂,3,乗り,3,斬術,2,,,,,スタジオＳパス,1,雷狼竜の重殻,6,雷狼竜の雷電殻,3,雷狼竜の靭尾,3
スターナイトレギンス,0,2,10,3,11,99,55,97,2,2,2,2,2,闘魂,3,装填数,2,乗り,3,,,,,スタジオＳパス,1,雷狼竜の重殻,6,雷狼竜の雷電殻,3,雷狼竜の靭尾,3
反逆王Ｊブーツ,0,1,10,3,11,99,100,151,-4,-4,-4,-4,-4,剥ぎ取り,5,回復量,-3,秘伝,1,,,,,反逆Ｊチケット,1,炎王龍の重殻,3,炎王龍の剛角,2,古龍の血,4
反逆王Ｊパンツ,0,2,10,3,11,99,55,97,-3,-3,-3,-3,-3,剥ぎ取り,4,回復量,-3,射法,2,,,,,反逆Ｊチケット,1,炎王龍の重殻,3,炎王龍の剛角,2,古龍の血,4
王者のレッグロック,0,1,10,0,11,99,88,152,-2,-2,-2,-2,4,重撃,2,根性,4,属性攻撃,-2,体術,5,剛腕,1,刃牙道の証,1,黄金の煌毛,2,金獅子の剛角,1,金獅子の尻尾,1
強者のレッグロック,0,2,10,0,11,99,47,100,-1,-1,-1,-1,5,重撃,2,根性,4,属性攻撃,-2,体術,5,剛腕,1,刃牙道の証,1,黄金の煌毛,2,金獅子の剛角,1,金獅子の尻尾,1
バリアスーツレガース,1,1,10,2,11,99,116,152,3,3,3,3,-4,状態耐性,2,不動,4,腹減り,-4,,,,,モジュール機能,1,真紅蓮石,3,骸蜘蛛の重殻,6,大長老チケットＳ,2
バリアスーツシェル,1,2,10,2,11,99,69,100,4,4,4,4,-3,状態耐性,2,不動,4,腹減り,-4,,,,,モジュール機能,1,真紅蓮石,3,骸蜘蛛の重殻,6,大長老チケットＳ,2
ゼロスーツブーツ,2,1,10,2,11,99,88,142,3,3,3,3,-4,回避術,4,防御,-4,気力回復,2,,,,,モジュール機能,1,ピュアクリスタル,2,骸蜘蛛の重殻,6,大長老チケットＳ,2
ゼロスーツタイツ,2,2,10,2,11,99,47,92,4,4,4,4,-3,回避術,4,防御,-4,気力回復,2,,,,,モジュール機能,1,ピュアクリスタル,2,骸蜘蛛の重殻,6,大長老チケットＳ,2
Ｇ・ルナＺグリーヴ,0,1,10,1,11,99,108,150,2,-4,-7,0,4,運気,4,捕獲,3,重撃,2,雷耐性,-2,加護,4,金火竜の重殻,5,金火竜の厚鱗,4,重竜骨,5,古龍の大宝玉,1
Ｇ・ルナＺレギンス,0,2,10,1,11,99,62,98,3,-3,-6,1,5,運気,4,捕獲,3,重撃,2,雷耐性,-2,加護,4,金火竜の重殻,5,金火竜の厚鱗,4,重竜骨,5,古龍の大宝玉,1
Ｓ・ソルＺグリーヴ,0,1,10,0,11,99,108,150,2,-7,-4,0,4,痛撃,3,達人,6,斬れ味,3,火属性攻撃,4,回復量,-2,銀火竜の重殻,5,銀火竜の厚鱗,5,煌炎の雫,3,古龍の大宝玉,1
Ｓ・ソルＺレギンス,0,2,10,0,11,99,62,98,3,-6,-3,1,5,痛撃,2,達人,6,貫通弾強化,3,火属性攻撃,5,回復量,-2,銀火竜の重殻,5,銀火竜の厚鱗,5,煌炎の雫,3,古龍の大宝玉,1
リベリオンＸグリーヴ,0,1,10,1,12,99,110,152,3,3,-2,-2,-3,怒,1,護石収集,3,攻撃,-2,,,,,蛇王龍の厚尾鱗,4,蛇王龍の剛鉤爪,4,天剣の龍神玉,1,炎王龍の重殻,6
ライオットＸレギンス,0,2,10,1,12,99,64,98,4,4,-1,-1,-2,怒,1,強欲,3,攻撃,-2,,,,,蛇王龍の厚尾鱗,4,蛇王龍の剛鉤爪,4,天剣の龍神玉,1,炎王龍の重殻,6
ドラゴンＸフット,0,1,10,0,12,99,118,154,-3,2,2,-1,-6,剛撃,2,匠,2,斬れ味,3,納刀,2,溜め短縮,-2,黒龍の厚鱗,4,黒龍の重殻,3,黒龍の剛翼,1,雌火竜の紅玉,3
ドラゴンＸレグス,0,2,10,0,12,99,71,100,-2,3,3,0,-5,剛撃,2,納刀,2,溜め短縮,-2,装填数,2,貫通弾強化,3,黒龍の厚鱗,4,黒龍の重殻,3,黒龍の剛翼,1,雌火竜の紅玉,3
ミラルーツフット,0,1,10,0,12,99,120,156,-2,2,2,-1,-7,刀匠,3,運気,-3,達人,6,体術,3,,,祖龍の厚白鱗,3,祖龍の重殻,2,祖龍の剛翼,1,戦火の龍神玉,1
ミラルーツレグス,0,2,10,0,12,99,72,101,-1,3,3,0,-6,射手,3,運気,-3,達人,6,体術,3,,,祖龍の厚白鱗,3,祖龍の重殻,2,祖龍の剛翼,1,戦火の龍神玉,1
